,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
14,OC[C@@H]1CC[C@H](CC1)CO,8.787484882842026,0.3314965986394558,8.787484882842026,0.3314965986394558,0.6008836427297141,144.21400000000003,128.08599999999998,144.115029752,60,0,0.045876796897643735,-0.396088164387415,0.396088164387415,0.045876796897643735,0.8,1.1,1.3,2.173831978453414,73.25838096618138,7.397341225498538,6.291768416498453,6.291768416498453,4.863703305156274,4.081945274816854,4.081945274816854,3.2518997176182403,3.2518997176182403,2.482724274683108,2.482724274683108,1.5966325478469865,1.5966325478469865,-0.08,237.587417309747,8.020806451612902,3.937882077383902,1.9573067776456596,61.876482179468596,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.51909858402682,13.213763929025836,0.0,10.213054789681411,0.0,0.0,0.0,11.835812092322787,25.683286491704038,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,11.835812092322787,25.683286491704038,0.0,0.0,0.0,0.0,40.46,0.0,0.0,0.0,0.0,25.049576021348624,25.683286491704038,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,1.0,10,2,2,1,0,1,0,0,0,2,2,2,2,1,0,1,1,0.7773999999999999,39.6196,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,O=C1C[C@H]2C([C@]1(C)CC2)(C)C,11.573125000000001,0.025462962962963243,11.573125000000001,0.025462962962963243,0.520631018455888,152.237,136.10899999999998,152.120115132,62,0,0.13909874627049695,-0.2990642887496957,0.2990642887496957,0.13909874627049695,1.3636363636363635,2.0,2.1818181818181817,2.474151724379751,216.91266689075218,8.276020881938894,7.606918903213131,7.606918903213131,4.982998800364115,4.516402641941018,4.516402641941018,4.9166936577690095,4.9166936577690095,4.48276380152203,4.48276380152203,2.901465647074096,2.901465647074096,-0.33,358.4046217430992,7.326147454014241,1.701311022684903,0.6047691790209927,68.17358985038433,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,24.17453976141019,11.83581209232279,0.0,4.794537184071822,5.783244946364939,0.0,0.0,16.747886984954953,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,16.747886984954953,40.0336764678499,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,10.82998093879356,11.701150992526333,12.841643245852019,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000000000004,0.9,11,0,1,2,0,2,0,0,0,1,0,1,0,2,0,2,2,2.401700000000001,44.23600000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,O=NN(C)C,9.180555555555555,1.1944444444444444,9.180555555555555,1.1944444444444444,0.329191429318106,74.083,68.035,74.048012812,30,0,0.0518010397915032,-0.2670155046627136,0.2670155046627136,0.0518010397915032,1.6,1.8,1.8,2.825749368745867,34.62919048309069,4.284457050376173,3.302675481463779,3.302675481463779,2.270055610029662,1.2770013768349713,1.2770013768349713,0.9288632535927306,0.9288632535927306,0.16329931618554522,0.16329931618554522,0.0,0.0,-0.6000000000000001,9.65148445440323,4.400000000000001,1.6941176470588244,3.4000000000000026,30.528894816894983,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,0.0,0.0,14.09534396535438,5.2858847209627084,0.0,0.0,0.0,5.008912523954532,5.2858847209627084,0.0,14.09534396535438,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,19.104256489308913,0.0,4.907065243988282,0.0,5.2858847209627084,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,0.0,0.0,5.008912523954532,14.09534396535438,0.0,5.2858847209627084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0.22940000000000005,19.481999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CC(O)C,8.055555555555555,-0.16666666666666696,8.055555555555555,0.16666666666666696,0.42840479403162834,60.096000000000004,52.032,60.057514876,26,0,0.04834761180869219,-0.3937069016405105,0.3937069016405105,0.04834761180869219,1.5,1.5,1.5,2.3237900077244498,8.0,3.5773502691896257,3.0245638646895836,3.0245638646895836,1.7320508075688772,1.412899428126413,1.412899428126413,1.0937480486839481,1.0937480486839481,0.0,0.0,0.0,0.0,-0.04,3.2451124978365313,3.9600000000000004,1.297837837837838,1128.9599999999998,26.263369008818778,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,5.106527394840706,0.0,0.0,0.0,0.0,19.95144078712955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333332,1.0,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3871,17.3548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CC[C@H]([C@@H](C(=O)O)N)C,10.17462962962963,-0.9126388888888883,10.17462962962963,0.07175925925925908,0.5839472301812022,131.175,118.07099999999998,131.094628656,54,0,0.3202466808084985,-0.480078739285162,0.480078739285162,0.3202466808084985,1.7777777777777777,2.2222222222222223,2.3333333333333335,3.7161367711827205,103.23098268032228,7.439157588755425,5.794619474719246,5.794619474719246,4.09142281507558,3.0757780850834266,3.0757780850834266,2.2495532657086503,2.2495532657086503,1.5421551629295736,1.5421551629295736,0.4973280247816243,0.4973280247816243,-0.5700000000000001,75.58143215472592,8.43,3.454517317421779,2.4635710245386835,54.859608149065075,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,20.268296022307258,5.917906046161393,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,63.31999999999999,12.011146117099809,4.794537184071822,0.0,5.917906046161393,0.0,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.833333333333336,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.44439999999999996,35.066199999999995,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CNN,4.597222222222222,1.6527777777777777,4.597222222222222,1.6527777777777777,0.27331503611697344,46.073,40.025,46.05309819199999,20,0,-0.0017246824386040296,-0.2717217592299514,0.2717217592299514,0.0017246824386040296,2.0,2.0,2.0,1.6329931618554523,2.7548875021634682,2.7071067811865475,2.0773502691896257,2.0773502691896257,1.4142135623730951,0.7886751345948129,0.7886751345948129,0.2886751345948129,0.2886751345948129,0.0,0.0,0.0,0.0,-0.08,2.7548875021634682,2.92,1.9199999999999995,1.9200000000000033,19.599139928685283,0.0,0.0,0.0,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,5.425791397110385,5.842670270266239,0.0,7.04767198267719,0.0,0.0,0.0,11.268461667376624,0.0,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,0.0,11.268461667376624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.0,3,3,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,-0.9205000000000001,13.247100000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CCNc1ccccc1,3.2075,0.9900925925925925,3.2075,0.9900925925925925,0.6315618337185989,121.18299999999995,110.09499999999997,121.08914935199999,48,0,0.033954008066378334,-0.3853248321134123,0.3853248321134123,0.033954008066378334,1.2222222222222223,1.8888888888888888,2.4444444444444446,2.61489994009295,157.4784207656209,6.52709773749546,5.593858127134677,5.593858127134677,4.431851652578137,3.221343774302781,3.221343774302781,1.8963554896743495,1.8963554896743495,1.1546899088772082,1.1546899088772082,0.7601281279823635,0.7601281279823635,-0.9800000000000001,145.16653667335345,6.144688279301746,3.1269217948780974,1.7620129800279678,55.71114953189822,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,19.056471336613843,12.232142680596137,0.0,0.0,5.687386274683562,0.0,0.0,0.0,6.923737199690624,11.861545009918906,30.33183534230805,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,6.544756405912575,0.0,0.0,6.923737199690624,30.33183534230805,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0,6.544756405912575,5.687386274683562,0.0,18.19910120538483,24.373259940620173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.25,9,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.1184,40.60570000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,c1ccc2c(c1)[nH]nn2,3.813148148148148,0.9143518518518521,3.813148148148148,0.9143518518518521,0.5607362152362961,119.127,114.087,119.04834715999999,44,0,0.11241887425916806,-0.2575461374808697,0.2575461374808697,0.11241887425916806,1.2222222222222223,2.111111111111111,3.0,2.9546597902851044,282.28075871425636,6.104448006685085,4.70382826775842,4.70382826775842,4.4663264951887856,2.7245638646895842,2.7245638646895842,1.8289524573088636,1.8289524573088636,1.2322367877405491,1.2322367877405491,0.7881198724114808,0.7881198724114808,-1.38,254.268989977729,4.494241633066143,1.5485255109446883,0.5791350922436025,51.69843117094894,0.0,5.516700717616262,0.0,0.0,0.0,0.0,5.098681808301038,0.0,0.0,5.098681808301038,17.34611923257809,12.13273413692322,0.0,5.516700717616262,0.0,11.033401435232523,0.0,15.410748712256943,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,15.410748712256943,0.0,0.0,0.0,24.26546827384644,0.0,11.033401435232523,0.0,41.57,0.0,0.0,0.0,0.0,0.0,11.033401435232523,0.0,0.0,24.26546827384644,15.410748712256943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.833333333333336,0.0,9,1,3,0,0,0,1,1,2,2,1,3,0,0,0,0,2,0.9578999999999995,33.88869999999999,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,O[C@@H]1CN[C@@H]([C@@H]([C@@H]1O)O)C/N=C(/O)\C,9.497373393801965,-1.1569916855631146,9.497373393801965,0.06980394935752043,0.26460431978743315,204.22599999999997,188.09799999999998,204.111006992,82,0,0.17698622341549056,-0.49679446676878675,0.49679446676878675,0.17698622341549056,1.3571428571428572,2.0,2.5714285714285716,2.506930022112245,217.38681888742906,10.71517847069432,7.9596826166313885,7.9596826166313885,6.519744507803581,4.496763136874092,4.496763136874092,3.451175645291662,3.451175645291662,2.26237406906962,2.26237406906962,1.3822411613171577,1.3822411613171577,-0.69,1140.6332268795165,11.385131480090157,4.69684874041069,2.6473602037012127,81.91013435332877,25.742898183369157,6.103966387748303,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,13.4684936056032,24.794530010557143,20.426109579362823,5.897745344357611,0.0,5.316788604006331,4.992404732635669,31.27747719208349,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,63.767107727938445,0.0,0.0,6.923737199690624,4.992404732635669,0.0,0.0,0.0,105.31,24.353739992392867,15.319582184522117,0.0,18.98725815618276,0.0,0.0,6.923737199690624,0.0,0.0,10.309193336642,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49999999999999,0.875,14,5,6,0,1,1,0,0,0,5,5,6,2,0,1,1,1,-1.982699999999998,50.41590000000003,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,O=C(c1ccccc1)C/C=C/C(=O)C(=O)O,11.48604261148904,-1.524620286386159,11.48604261148904,0.016898148148148273,0.46117803925637646,218.20799999999997,208.12799999999996,218.0579088,82,0,0.37606782915289416,-0.4752474390177406,0.4752474390177406,0.37606782915289416,1.125,1.75,2.3125,2.542862365794814,431.591799365833,11.966255326250886,8.420517132405477,8.420517132405477,7.6090609052806215,4.630472984954016,4.630472984954016,3.065098145808175,3.065098145808175,1.8790222258615545,1.8790222258615545,1.0861867253507267,1.0861867253507267,-2.2300000000000004,3752.2990608883033,11.84262164124909,5.602333616975997,3.4929673874749296,92.2102528260197,5.106527394840706,0.0,5.783244946364939,0.0,5.783244946364939,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,36.407855449141934,6.076020106833881,11.984273114623004,0.0,19.490138947056174,17.535795180681728,0.0,0.0,0.0,6.4208216229260096,0.0,48.04732704767281,0.0,0.0,0.0,0.0,0.0,0.0,22.642322575522435,9.589074368143644,0.0,16.77881029869483,42.483875555975814,0.0,0.0,0.0,71.44,11.75255023431679,14.383611552215466,0.0,12.204066569290948,5.563451491696996,6.076020106833881,6.076020106833881,30.33183534230805,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.16666666666667,0.08333333333333333,16,1,4,0,0,0,1,0,1,3,1,4,5,0,0,0,1,1.4693,57.172300000000014,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,N=c1sc2c([nH]1)cccc2,7.286296296296296,0.5150000000000001,7.286296296296296,0.5150000000000001,0.573650090105005,150.206,144.158,150.025169192,50,0,0.1797207125398997,-0.33081485883519895,0.33081485883519895,0.1797207125398997,1.3,2.1,2.9,3.0076195468030247,362.8983534112405,6.974691494688164,5.217649367222367,6.034145948150093,4.860173345306137,2.9855985596534893,3.8020951405812156,2.0523456353469247,3.104544476670166,1.3472797949533757,2.229375181916675,0.9166951711870952,1.673233833050301,-1.09,340.8014883445473,5.6765355505299455,1.9519932802068964,0.7524226099789849,61.658429901854966,4.9839785209472085,0.0,4.801402653462074,0.0,0.0,0.0,5.409283605791522,0.0,0.0,0.0,23.469520014857956,12.13273413692322,0.0,10.216620634085363,0.0,21.553406512020096,5.409283605791522,4.9839785209472085,0.0,0.0,0.0,29.066870927308514,0.0,0.0,4.801402653462074,0.0,0.0,11.336785877934737,4.9839785209472085,0.0,5.409283605791522,0.0,24.26546827384644,0.0,10.216620634085363,0.0,39.64,0.0,0.0,0.0,0.0,4.801402653462074,10.216620634085363,11.336785877934737,0.0,24.26546827384644,4.9839785209472085,5.409283605791522,0.0,1.4632407407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8700925925926,0.0,10,2,2,0,0,0,1,1,2,2,2,3,0,0,0,0,2,1.70887,42.03040000000001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,c1ccc2c(c1)Sc1c(S2)cccc1,2.183472222222222,1.3714814814814815,2.183472222222222,1.3714814814814815,0.5491645828266539,216.33,208.26599999999996,216.006742256,68,0,0.0261904571531243,-0.08771917151340476,0.08771917151340476,0.0261904571531243,0.5,0.7857142857142857,1.0714285714285714,2.1249183216771557,389.75287485739244,9.38046888862398,7.435298734444734,9.068291896300186,6.932652990377571,4.471197119306979,6.104190281162429,3.0975942512626204,5.265148164236273,2.1381499280141782,4.700204980678589,1.474530780702368,3.709347538743159,-0.8600000000000001,3255.1289561694916,8.448526844999295,3.371157960311444,1.3489069924427033,91.72888622276227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78923817262867,24.26546827384644,19.5819339020711,0.0,0.0,23.52376989878223,0.0,0.0,0.0,19.5819339020711,0.0,48.53093654769288,0.0,0.0,0.0,0.0,0.0,23.52376989878223,0.0,0.0,0.0,0.0,68.11287044976399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5819339020711,0.0,23.52376989878223,48.53093654769288,0.0,0.0,3.7233333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61,0.0,14,0,0,0,1,1,2,0,2,2,0,2,0,0,0,0,3,4.302400000000002,61.13000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,COC(=O)Cc1ccccc1,10.758985260770976,-0.1979629629629629,10.758985260770976,0.1979629629629629,0.5955313782679573,150.177,140.09699999999998,150.06807956,58,0,0.30947665547201986,-0.46875165979967304,0.46875165979967304,0.30947665547201986,1.3636363636363635,2.0,2.5454545454545454,2.57930229200732,228.57786591623355,8.104448006685086,6.410354708062404,6.410354708062404,5.325698502695489,3.4342869646372334,3.4342869646372334,2.2385078681102044,2.2385078681102044,1.418957275237567,1.418957275237567,0.8346971516888186,0.8346971516888186,-1.31,370.93558073874095,7.793199174406604,3.7604813030666033,2.4151759077622965,65.80129679223744,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,13.530619164203543,9.53140013787187,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,7.109797541277533,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229383,15.95222176079788,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.4208216229260096,5.563451491696996,7.109797541277533,0.0,30.33183534230805,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333334,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.4021,42.16200000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,OCC(=O)[C@H]([C@H]([C@@H](O)C)O)O,10.486574074074074,-1.7083333333333337,10.486574074074074,0.8423148148148147,0.3727300443671321,164.15699999999998,152.06099999999998,164.068473484,66,0,0.18876832445056324,-0.39060299962465966,0.39060299962465966,0.18876832445056324,1.3636363636363635,1.8181818181818181,2.090909090909091,4.010664407384933,132.93433232624653,9.01650785794505,6.13626026121912,6.13626026121912,5.00210641759854,3.181194041534632,3.181194041534632,2.300459944086076,2.300459944086076,1.3034689067259533,1.3034689067259533,0.5478027148522314,0.5478027148522314,-0.48999999999999994,197.6657789281515,10.509999999999998,4.400732977167427,2.9386623774587015,63.90241870864038,20.426109579362823,18.814814740009524,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,25.220646763434644,5.783244946364939,0.0,0.0,0.0,25.235636362935534,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.12813565348558,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,97.99000000000001,30.702026074122763,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,20.426109579362823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.166666666666664,0.8333333333333334,11,4,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,-2.3495999999999992,35.78719999999999,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
